dataset,Animals-10,Animals-10,Animals-10,Animals-10,Animals-10,Imagewoof,Imagewoof,Imagewoof,Imagewoof,Imagewoof
,accuracy_BF,accuracy_HF,accuracy_Mixte,time_min,total_cost_CA,accuracy_BF,accuracy_HF,accuracy_Mixte,time_min,total_cost_CA
model,,,,,,,,,,
BL 1(HF),27.824534557510837,54.322876817138486,41.07370568732466,0.5815615124172634,470400.0,22.07516755747858,24.985153134809536,23.530160346144058,0.3733625147077772,179800.0
BL 2(BF),71.01504718184137,61.29813823004336,66.15659270594236,6.864255478647021,424260.00000000006,47.01790107745822,42.71655213370663,44.867226605582424,3.2636351002587216,162520.00000000003
BL 3(MIXTE),72.9023208365213,73.97347615404233,73.43789849528181,7.207324473063151,894660.0,48.799524900313905,50.30117926529227,49.55035208280309,3.4665152470270795,342320.0
Strat 1(BF→HF),68.27339964294822,77.69701606732976,72.985207855139,3.940879220432705,400230.0,44.73572579960974,50.97140917960465,47.853567489607194,2.0288084864616396,153160.0
Strat 2(CoTrain),61.04310124968121,63.81025248661056,62.42667686814588,2.455673917134603,486720.0,37.42258420293543,37.54135912445915,37.481971663697294,1.3687475548850165,183040.0
